job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills,min_salary,max_salary,skills_list,avg_salary,salary_clean,revenue_numeric,company_size_numeric
machine learning engineer,senior,on-site,company_156,"Mountain View, California HQ",7 days ago,"Mountain View, CA, US",Technology,Private,900.0,8199999999.999999,203472 - 304988,[],203472,304988.0,[],254230.0,203472 - 304988,8199999999.999999,900.0
data scientist,senior,hybrid,company_308,"Redmond, WA",2 days ago,"Redmond, WA, US",Technology,Public,182328.0,1980000000000.0,136788,"['sql', 'azure', 'machine learning', 'python']",136788,136788.0,"['sql', 'azure', 'machine learning', 'python']",136788.0,136788,1980000000000.0,182328.0
data scientist,senior,hybrid,company_980,"Brooklyn Park, MN",7 days ago,"Minneapolis, MN, US",Retail,Public,409050.0,67040000000.00001,86770 - 156183,"['spark', 'r', 'python', 'scala', 'java', 'sql', 'hadoop', 'machine learning']",86770,156183.0,"['spark', 'r', 'python', 'scala', 'java', 'sql', 'hadoop', 'machine learning']",121476.5,86770 - 156183,67040000000.00001,409050.0
data scientist,senior,hybrid,company_291,"Alpharetta, GA",7 days ago,"Bengaluru, KA, IN",Technology,Public,261040.0,71180000000.0,85855 - 150244,"['pytorch', 'spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']",85855,150244.0,"['pytorch', 'spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']",118049.5,85855 - 150244,71180000000.0,261040.0
data scientist,senior,,company_171,"Bengaluru, Karnataka, India",7 days ago,"Armonk, NY, US",Technology,Public,524568.0,119180000000.0,33043 - 52693,"['pandas', 'pytorch', 'r', 'python', 'java', 'database', 'keras', 'machine learning', 'matplotlib', 'tensorflow']",33043,52693.0,"['pandas', 'pytorch', 'r', 'python', 'java', 'database', 'keras', 'machine learning', 'matplotlib', 'tensorflow']",42868.0,33043 - 52693,119180000000.0,524568.0
machine learning engineer,senior,,company_678,"College Park, MD",21 days ago,"Herndon, VA, US",Technology,Private,5060.0,,73068 - 116908,"['pytorch', 'python', 'java', 'keras', 'machine learning', 'tensorflow']",73068,116908.0,"['pytorch', 'python', 'java', 'keras', 'machine learning', 'tensorflow']",94988.0,73068 - 116908,,5060.0
data scientist,senior,on-site,company_395,"New York, NY",18 days ago,"McLean, VA, US",Retail,Public,55100.0,36380000000.0,158013 - 180298,"['pytorch', 'aws', 'database', 'machine learning', 'tensorflow']",158013,180298.0,"['pytorch', 'aws', 'database', 'machine learning', 'tensorflow']",169155.5,158013 - 180298,36380000000.0,55100.0
data scientist,senior,hybrid,company_667,"Mountain View, California, USA",9 days ago,"Mountain View, CA, US",Technology,Private,2810.0,,236556,[],236556,236556.0,[],236556.0,236556,,2810.0
data scientist,senior,,company_183,"Tallinn, Harjumaa, Estonia",7 days ago,"Tallinn, EE",Technology,Private,3760.0,,61775,"['pandas', 'numpy', 'spark', 'aws', 'scikit-learn', 'python', 'airflow', 'machine learning']",61775,61775.0,"['pandas', 'numpy', 'spark', 'aws', 'scikit-learn', 'python', 'airflow', 'machine learning']",61775.0,61775,,3760.0
data scientist,senior,,company_980,"Bengaluru, Karnataka, India",a month ago,"Minneapolis, MN, US",Retail,Public,409040.0,67090000000.0,31971 - 58202,"['pytorch', 'python', 'docker', 'sql', 'machine learning', 'kubernetes', 'hadoop', 'deep learning', 'tensorflow']",31971,58202.0,"['pytorch', 'python', 'docker', 'sql', 'machine learning', 'kubernetes', 'hadoop', 'deep learning', 'tensorflow']",45086.5,31971 - 58202,67090000000.0,409040.0
data scientist,senior,on-site,company_288,"Washington, DC",7 days ago,"Reston, VA, US",Technology,Public,26010.0,62740000000.0,109604 - 146136,['machine learning'],109604,146136.0,['machine learning'],127870.0,109604 - 146136,62740000000.0,26010.0
data scientist,senior,hybrid,company_983,"Fort Belvoir, VA",20 days ago,"McLean, VA, US",Technology,Public,27010.0,,90421 - 205500,"['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",90421,205500.0,"['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']",147960.5,90421 - 205500,,27010.0
data scientist,senior,hybrid,company_067,"San Francisco, CA, US",19 hours ago,"San Francisco, CA, US",Technology,Public,5300.0,14250000000.0,306623,[],306623,306623.0,[],306623.0,306623,14250000000.0,5300.0
data scientist,lead,on-site,company_395,"New York, NY",16 days ago,"McLean, VA, US",Retail,Public,55110.0,36030000000.0,262862 - 300034,"['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",262862,300034.0,"['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",281448.0,262862 - 300034,36030000000.0,55110.0
data scientist,senior,on-site,company_395,"San Jose, CA",6 days ago,"McLean, VA, US",Retail,Public,55130.0,36030000000.0,132526 - 151250,"['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",132526,151250.0,"['pytorch', 'aws', 'r', 'python', 'scala', 'sql', 'database', 'machine learning']",141888.0,132526 - 151250,36030000000.0,55130.0
data scientist,senior,hybrid,company_291,"Alpharetta, GA",7 days ago,"Bengaluru, KA, IN",Technology,Public,261010.0,71030000000.0,85862 - 150251,"['pytorch', 'spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']",85862,150251.0,"['pytorch', 'spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']",118056.5,85862 - 150251,71030000000.0,261010.0
data scientist,senior,on-site,company_003,"Sunnyvale, CA",21 days ago,"Bentonville, AR, US",Retail,Public,352440000000.0,,106860 - 213719,"['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']",106860,213719.0,"['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']",160289.5,106860 - 213719,,352440000000.0
data scientist,senior,,company_291,"Bengaluru East, Karnataka, India",6 days ago,"Bengaluru, KA, IN",Technology,Public,261040.0,71130000000.0,9582,"['aws', 'r', 'python', 'sql', 'neural network', 'gcp', 'azure']",9582,9582.0,"['aws', 'r', 'python', 'sql', 'neural network', 'gcp', 'azure']",9582.0,9582,71130000000.0,261040.0
data scientist,senior,hybrid,company_922,"Hartford, CT",7 days ago,"Hartford, CT, US",Finance,Public,18190.0,21600000000.0,100028 - 150042,['machine learning'],100028,150042.0,['machine learning'],125035.0,100028 - 150042,21600000000.0,18190.0
data scientist,,hybrid,company_081,"Toronto, Canada",7 days ago,"San Francisco, CA, US",Technology,Public,5040.0,4720000000.0,98648 - 123308,[],98648,123308.0,[],110978.0,98648 - 123308,4720000000.0,5040.0
data scientist,senior,on-site,company_185,"Linthicum Heights, MD",14 days ago,"Falls Church, VA, US",Technology,Public,97050.0,75000000000.0,164039 - 246056,['r'],164039,246056.0,['r'],205047.5,164039 - 246056,75000000000.0,97050.0
data scientist,lead,on-site,company_230,"North Chicago, IL",a month ago,"North Chicago, IL, US",Healthcare,Public,49360.0,245340000000.0,137007,[],137007,137007.0,[],137007.0,137007,245340000000.0,49360.0
data scientist,midlevel,remote,company_421,"San Juan, Puerto Rico",14 days ago,"Cheyenne, WY, US",Technology,,,,25214,"['sql', 'machine learning', 'python']",25214,25214.0,"['sql', 'machine learning', 'python']",25214.0,25214,,
data scientist,senior,on-site,company_490,"Overland Park, KS",3 months ago,"Bellevue, WA, US",Technology,Public,83560.0,,116363 - 209887,"['aws', 'r', 'python', 'sql', 'machine learning', 'deep learning', 'azure']",116363,209887.0,"['aws', 'r', 'python', 'sql', 'machine learning', 'deep learning', 'azure']",163125.0,116363 - 209887,,83560.0
data scientist,senior,,company_844,"San Francisco, CA",21 days ago,"Mountain View, CA, US",Technology,Public,17070.0,94490000000.0,168968,"['r', 'python', 'sql', 'machine learning', 'tableau']",168968,168968.0,"['r', 'python', 'sql', 'machine learning', 'tableau']",168968.0,168968,94490000000.0,17070.0
data scientist,senior,,company_171,"Hyderabad, Telangana, India",14 days ago,"Armonk, NY, US",Technology,Public,524608.0,119330000000.0,27279 - 52700,"['database', 'machine learning', 'java']",27279,52700.0,"['database', 'machine learning', 'java']",39989.5,27279 - 52700,119330000000.0,524608.0
data scientist,senior,hybrid,company_183,"Tallinn, Harjumaa, Estonia",a month ago,"Tallinn, EE",Technology,Private,3760.0,,61778,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'airflow', 'machine learning', 'deep learning']",61778,61778.0,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'airflow', 'machine learning', 'deep learning']",61778.0,61778,,3760.0
data scientist,senior,,company_844,"Mountain View, CA",7 days ago,"Mountain View, CA, US",Technology,Public,17050.0,94540000000.0,168967,"['sql', 'machine learning', 'tableau', 'python']",168967,168967.0,"['sql', 'machine learning', 'tableau', 'python']",168967.0,168967,94540000000.0,17050.0
machine learning engineer,senior,on-site,company_135,"Taipei, Taiwan",a month ago,TW,Technology,Private,530.0,,36345,[],36345,36345.0,[],36345.0,36345,,530.0
data scientist,senior,,company_889,"Brooklyn, NY",14 days ago,"NY, US",Energy,Public,6190.0,,127871 - 166230,"['sql', 'python']",127871,166230.0,"['sql', 'python']",147050.5,127871 - 166230,,6190.0
data scientist,midlevel,,company_244,"Mumbai, Maharashtra, India",7 days ago,"New York, NY, US",Finance,Public,290800.0,350320000000.0,33751,"['spark', 'sql', 'machine learning', 'python']",33751,33751.0,"['spark', 'sql', 'machine learning', 'python']",33751.0,33751,350320000000.0,290800.0
data scientist,midlevel,,company_174,"Amsterdam, North Holland, Netherlands",a month ago,"Amsterdam, NH, NL",Technology,Private,900.0,,49109,"['machine learning', 'python']",49109,49109.0,"['machine learning', 'python']",49109.0,49109,,900.0
data scientist,senior,remote,company_083,Mumbai Metropolitan Region,2 months ago,"Paris, IDF, FR",Technology,Private,263610.0,25310000000.0,4055 - 10055,"['pandas', 'numpy', 'pytorch', 'scipy', 'opencv', 'hadoop', 'machine learning', 'keras', 'deep learning', 'tensorflow']",4055,10055.0,"['pandas', 'numpy', 'pytorch', 'scipy', 'opencv', 'hadoop', 'machine learning', 'keras', 'deep learning', 'tensorflow']",7055.0,4055 - 10055,25310000000.0,263610.0
data scientist,lead,on-site,company_244,"Plano, TX",5 days ago,"New York, NY, US",Finance,Public,290750.0,350320000000.0,137008,"['amazon', 'spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'gcp', 'hadoop', 'azure']",137008,137008.0,"['amazon', 'spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'gcp', 'hadoop', 'azure']",137008.0,137008,350320000000.0,290750.0
data scientist,junior,on-site,company_849,"Jersey City, NJ",a month ago,"Readington Township, NJ, US",Finance,Public,29410.0,,79463 - 135176,"['pandas', 'numpy', 'pytorch', 'spark', 'scikit-learn', 'python', 'linux', 'airflow', 'sql', 'machine learning', 'database', 'azure', 'tensorflow']",79463,135176.0,"['pandas', 'numpy', 'pytorch', 'spark', 'scikit-learn', 'python', 'linux', 'airflow', 'sql', 'machine learning', 'database', 'azure', 'tensorflow']",107319.5,79463 - 135176,,29410.0
data scientist,senior,on-site,company_844,"Mountain View, CA",4 days ago,"Mountain View, CA, US",Technology,Public,17020.0,94590000000.0,163490 - 170340,"['sql', 'machine learning', 'r', 'python']",163490,170340.0,"['sql', 'machine learning', 'r', 'python']",166915.0,163490 - 170340,94590000000.0,17020.0
data scientist,lead,on-site,company_273,"San Francisco, CA",14 days ago,"Menlo Park, CA, US",Technology,Public,94560.0,230370000000.0,231078 - 286791,['machine learning'],231078,286791.0,['machine learning'],258934.5,231078 - 286791,230370000000.0,94560.0
data scientist,senior,hybrid,company_146,"San Francisco, CA",12 days ago,"San Francisco, CA, US",Finance,Private,780.0,11750000000.0,204593 - 281312,[],204593,281312.0,[],242952.5,204593 - 281312,11750000000.0,780.0
data scientist,senior,,company_223,"Raleigh, NC",6 days ago,"New York, NY, US",Technology,Public,10040.0,,99557,"['spark', 'aws', 'r', 'python', 'machine learning', 'hadoop', 'deep learning']",99557,99557.0,"['spark', 'aws', 'r', 'python', 'machine learning', 'hadoop', 'deep learning']",99557.0,99557,,10040.0
data scientist,senior,,company_309,"Bengaluru, Karnataka, India",21 days ago,"New York, NY, US",Technology,Private,3550.0,,19234,"['pytorch', 'aws', 'git', 'python', 'docker', 'sql', 'machine learning', 'gcp', 'deep learning', 'keras', 'azure', 'tensorflow', 'tableau']",19234,19234.0,"['pytorch', 'aws', 'git', 'python', 'docker', 'sql', 'machine learning', 'gcp', 'deep learning', 'keras', 'azure', 'tensorflow', 'tableau']",19234.0,19234,,3550.0
data scientist,lead,on-site,company_395,"McLean, VA",18 days ago,"McLean, VA, US",Retail,Public,55100.0,36180000000.0,262864 - 300036,"['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",262864,300036.0,"['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",281450.0,262864 - 300036,36180000000.0,55100.0
data scientist,senior,on-site,company_878,"San Jose, CA",7 days ago,"San Jose, CA, US",Technology,Public,21260.0,144770000000.0,117457 - 213904,"['sql', 'python']",117457,213904.0,"['sql', 'python']",165680.5,117457 - 213904,144770000000.0,21260.0
data scientist,senior,hybrid,company_146,"San Francisco, CA",12 days ago,"San Francisco, CA, US",Finance,Private,780.0,11900000000.0,204590 - 281309,[],204590,281309.0,[],242949.5,204590 - 281309,11900000000.0,780.0
data scientist,lead,on-site,company_395,"McLean, VA",21 days ago,"McLean, VA, US",Retail,Public,55100.0,36230000000.0,262861 - 300033,"['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",262861,300033.0,"['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",281447.0,262861 - 300033,36230000000.0,55100.0
machine learning engineer,senior,on-site,company_336,"South San Francisco, CA",4 days ago,"South San Francisco, CA, US",Technology,Private,14060.0,,177193,"['pytorch', 'r', 'python', 'scala', 'java', 'machine learning', 'deep learning', 'tensorflow']",177193,177193.0,"['pytorch', 'r', 'python', 'scala', 'java', 'machine learning', 'deep learning', 'tensorflow']",177193.0,177193,,14060.0
data scientist,senior,hybrid,company_081,"San Francisco, CA",7 days ago,"San Francisco, CA, US",Technology,Public,5020.0,4720000000.0,135174 - 168967,[],135174,168967.0,[],152070.5,135174 - 168967,4720000000.0,5020.0
data scientist,senior,remote,company_421,"Bogota, D.C., Capital District, Colombia",5 days ago,"Cheyenne, WY, US",Technology,,,,7680,"['pandas', 'numpy', 'python', 'sklearn', 'machine learning', 'matplotlib']",7680,7680.0,"['pandas', 'numpy', 'python', 'sklearn', 'machine learning', 'matplotlib']",7680.0,7680,,
data scientist,midlevel,remote,company_318,"San Francisco, CA",11 days ago,"Dallas, TX, US",Technology,Public,55040.0,14610000000.0,118739,['machine learning'],118739,118739.0,['machine learning'],118739.0,118739,14610000000.0,55040.0
data scientist,midlevel,on-site,company_273,"San Francisco, CA",a month ago,"Menlo Park, CA, US",Technology,Public,94540.0,230420000000.0,132439 - 186325,"['sql', 'machine learning', 'r', 'python']",132439,186325.0,"['sql', 'machine learning', 'r', 'python']",159382.0,132439 - 186325,230420000000.0,94540.0
data scientist,senior,on-site,company_003,"Sunnyvale, CA",12 days ago,"Bentonville, AR, US",Retail,Public,352440000000.0,,118736 - 237469,"['pytorch', 'spark', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']",118736,237469.0,"['pytorch', 'spark', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']",178102.5,118736 - 237469,,352440000000.0
data scientist,senior,hybrid,company_316,"Dublin, County Dublin, Ireland",3 days ago,"Eden Prairie, MN, US",Healthcare,Public,37990.0,,52987,"['aws', 'r', 'python', 'airflow', 'sql', 'machine learning', 'azure', 'tableau']",52987,52987.0,"['aws', 'r', 'python', 'airflow', 'sql', 'machine learning', 'azure', 'tableau']",52987.0,52987,,37990.0
data scientist,senior,remote,company_572,Fully Remote,6 days ago,"San Francisco, CA, US",Technology,Private,45.0,,146136 - 159836,[],146136,159836.0,[],152986.0,146136 - 159836,,45.0
data scientist,senior,,company_371,"South San Francisco, CA",a month ago,"South San Francisco, CA, US",Healthcare,Private,250.0,,109602 - 168968,"['r', 'python']",109602,168968.0,"['r', 'python']",139285.0,109602 - 168968,,250.0
data scientist,senior,,company_207,"Singapore, Singapore",3 days ago,"Boise, ID, US",Technology,Public,40040.0,55290000000.0,85616,"['git', 'python', 'java', 'sql', 'machine learning']",85616,85616.0,"['git', 'python', 'java', 'sql', 'machine learning']",85616.0,85616,55290000000.0,40040.0
